Transaction_ID,Timestamp,Store,Cashier_ID,Transaction_Type,Payment_Method,Amount_USD
TXN-10361,22/05/2026 16:41,Store 5,108,Completed,Cash,20.85
TXN-10362,22/05/2026 21:56,Store 4,104,Completed,Cash,18.04
TXN-10363,18/05/2026 15:57,Store 4,110,Completed,Credit Card,26.17
TXN-10364,03/05/2026 14:25,Store 4,108,Completed,Credit Card,11.4
TXN-10365,01/05/2026 21:42,Store 3,104,Refund,Cash,7.68
TXN-10366,25/05/2026 9:35,Store 6,102,Completed,Mobile App,29.33
TXN-10367,16/05/2026 11:03,Store 5,109,Completed,Cash,7.2
TXN-10368,04/05/2026 15:22,Store 5,109,Completed,Credit Card,27.06
TXN-10369,07/05/2026 17:06,Store 4,106,Completed,Mobile App,42.35
TXN-10370,29/05/2026 13:26,Store 5,100,Completed,Cash,16.95
TXN-10371,07/05/2026 20:38,Store 5,108,Completed,Mobile App,22.01
TXN-10372,12/05/2026 17:31,Store 1,102,Completed,Mobile App,5.51
TXN-10373,05/05/2026 10:14,Store 6,110,Completed,Credit Card,19.37
TXN-10374,04/05/2026 12:10,Store 5,102,Completed,Credit Card,19.54
TXN-10375,05/05/2026 21:51,Store 5,100,Completed,Credit Card,43.89
TXN-10376,13/05/2026 20:44,Store 6,102,Completed,Cash,13.2
TXN-10377,01/05/2026 8:26,Store 4,109,Completed,Mobile App,10.54
TXN-10378,22/05/2026 9:03,Store 2,102,Completed,Cash,24.49
TXN-10379,21/05/2026 11:52,Store 6,104,Completed,Credit Card,40.19
TXN-10380,04/05/2026 15:54,Store 5,102,Discount applied,Mobile App,12.62
TXN-10381,26/05/2026 14:01,Store 2,100,Completed,Credit Card,15.09
TXN-10382,08/05/2026 10:08,Store 2,101,Completed,Credit Card,20.74
TXN-10383,01/05/2026 18:16,Store 5,100,Completed,Cash,39.42
TXN-10384,27/05/2026 16:10,Store 6,106,Completed,Cash,26.53
TXN-10385,11/05/2026 8:37,Store 4,100,Completed,Cash,16.19
TXN-10386,19/05/2026 18:02,Store 2,100,Completed,Cash,31.69
TXN-10387,20/05/2026 12:32,Store 1,102,Completed,Credit Card,6.89
TXN-10388,11/05/2026 8:51,Store 6,101,Completed,Mobile App,16.67
TXN-10389,13/05/2026 13:24,Store 2,107,Completed,Mobile App,30.01
TXN-10390,28/05/2026 14:51,Store 3,100,Completed,Cash,37.48
TXN-10391,09/05/2026 20:15,Store 3,103,Completed,Mobile App,16.08
TXN-10392,14/05/2026 20:29,Store 5,101,Completed,Credit Card,14.75
TXN-10393,28/05/2026 17:39,Store 5,109,Completed,Cash,5.87
TXN-10394,26/05/2026 16:43,Store 5,110,Completed,Mobile App,42.97
TXN-10395,16/05/2026 16:36,Store 3,109,Completed,Mobile App,9.99
TXN-10396,29/05/2026 9:42,Store 3,110,Completed,Cash,31.86
TXN-10397,17/05/2026 17:15,Store 2,110,Completed,Credit Card,29.07
TXN-10398,03/05/2026 9:51,Store 3,110,Completed,Credit Card,19.76
TXN-10399,22/05/2026 21:57,Store 6,100,Completed,Mobile App,39.2
TXN-10400,28/05/2026 11:09,Store 5,108,Completed,Credit Card,20.87
TXN-10401,05/05/2026 11:13,Store 5,102,Completed,Cash,31.61
TXN-10402,19/05/2026 9:05,Store 1,109,Void,Mobile App,19.05
TXN-10403,16/05/2026 12:06,Store 1,100,Completed,Credit Card,40.17
TXN-10404,20/05/2026 17:06,Store 6,110,Void,Credit Card,18.13
TXN-10405,13/05/2026 8:07,Store 3,104,Refund,Cash,15.37
TXN-10406,21/05/2026 12:06,Store 2,107,Completed,Cash,35.49
TXN-10407,11/05/2026 16:19,Store 2,100,Completed,Credit Card,22.01
TXN-10408,17/05/2026 11:14,Store 1,102,Completed,Mobile App,17.76
TXN-10409,07/05/2026 9:12,Store 6,100,Completed,Credit Card,26.41
TXN-10410,20/05/2026 13:59,Store 2,107,Completed,Mobile App,15.29
TXN-10411,24/05/2026 7:50,Store 1,108,Completed,Cash,42.94
TXN-10412,12/05/2026 19:49,Store 1,102,Completed,Credit Card,36.04
TXN-10413,23/05/2026 10:21,Store 4,108,Completed,Cash,7.81
TXN-10414,05/05/2026 15:21,Store 5,106,Completed,Credit Card,12.49
TXN-10415,25/05/2026 19:39,Store 2,108,Completed,Credit Card,30.95
TXN-10416,06/05/2026 17:15,Store 3,105,Completed,Credit Card,26.31
TXN-10417,16/05/2026 7:24,Store 3,108,Completed,Credit Card,21.17
TXN-10418,07/05/2026 11:07,Store 3,101,Completed,Cash,28
TXN-10419,17/05/2026 19:04,Store 4,105,Completed,Credit Card,14.97
TXN-10420,03/05/2026 20:45,Store 4,108,Completed,Credit Card,8.29
TXN-10421,21/05/2026 7:50,Store 1,108,Completed,Cash,10.72
TXN-10422,09/05/2026 16:38,Store 4,109,Completed,Credit Card,37.44
TXN-10423,05/05/2026 15:11,Store 6,104,Completed,Cash,12.53
TXN-10424,15/05/2026 9:28,Store 2,107,Completed,Mobile App,25.54
TXN-10425,10/05/2026 18:19,Store 3,100,Completed,Mobile App,31.4
TXN-10426,22/05/2026 17:30,Store 3,103,Completed,Cash,24.8
TXN-10427,14/05/2026 12:09,Store 1,106,Completed,Credit Card,8.38
TXN-10428,07/05/2026 14:41,Store 2,104,Completed,Credit Card,7.24
TXN-10429,14/05/2026 19:44,Store 6,110,Completed,Mobile App,21.06
TXN-10430,22/05/2026 16:57,Store 5,108,Completed,Cash,30.18
TXN-10431,24/05/2026 9:08,Store 3,105,Completed,Credit Card,9.67
TXN-10432,16/05/2026 12:11,Store 5,104,Refund,Mobile App,10.83
TXN-10433,06/05/2026 8:33,Store 4,104,Completed,Credit Card,35.84
TXN-10434,23/05/2026 14:46,Store 2,105,Completed,Cash,23.77
TXN-10435,03/05/2026 18:16,Store 3,106,Completed,Cash,23.54
TXN-10436,24/05/2026 13:02,Store 2,110,Completed,Cash,44.38
TXN-10437,12/05/2026 7:20,Store 3,102,Completed,Credit Card,9.26
TXN-10438,17/05/2026 14:24,Store 2,107,Completed,Credit Card,19.42
TXN-10439,07/05/2026 20:58,Store 2,109,Refund,Credit Card,5.31
TXN-10440,29/05/2026 16:03,Store 1,102,Discount applied,Mobile App,32.97
TXN-10441,16/05/2026 21:12,Store 6,101,Completed,Credit Card,20.27
TXN-10442,30/05/2026 19:34,Store 3,103,Completed,Credit Card,9
TXN-10443,02/05/2026 20:07,Store 4,101,Completed,Cash,8.26
TXN-10444,09/05/2026 13:03,Store 1,100,Completed,Cash,38.46
TXN-10445,26/05/2026 13:24,Store 4,108,Completed,Credit Card,18.73
TXN-10446,20/05/2026 17:02,Store 5,110,Completed,Mobile App,23.51
TXN-10447,24/05/2026 10:44,Store 4,108,Completed,Credit Card,14.86
TXN-10448,05/05/2026 20:05,Store 1,104,Completed,Credit Card,38.34
TXN-10449,18/05/2026 18:46,Store 3,103,Completed,Credit Card,10
TXN-10450,30/05/2026 8:24,Store 4,100,Completed,Mobile App,35.52
TXN-10451,06/05/2026 17:39,Store 5,102,Completed,Credit Card,38.7
TXN-10452,10/05/2026 19:05,Store 6,100,Completed,Credit Card,12.09
TXN-10453,13/05/2026 14:38,Store 6,109,Completed,Credit Card,42.1
TXN-10454,14/05/2026 7:32,Store 5,110,Completed,Mobile App,35.67
TXN-10455,09/05/2026 11:06,Store 2,107,Completed,Credit Card,35.41
TXN-10456,23/05/2026 17:03,Store 1,106,Completed,Credit Card,37.43
TXN-10457,01/05/2026 20:18,Store 2,108,Completed,Cash,43.17
TXN-10458,21/05/2026 15:48,Store 1,104,Completed,Mobile App,27.96
TXN-10459,16/05/2026 18:16,Store 1,102,Completed,Credit Card,35.12
TXN-10460,10/05/2026 10:25,Store 1,108,Discount applied,Cash,8.97
TXN-10461,07/05/2026 10:34,Store 1,104,Completed,Credit Card,16.14
TXN-10462,21/05/2026 15:46,Store 2,106,Completed,Mobile App,37.08
TXN-10463,22/05/2026 9:17,Store 5,100,Completed,Mobile App,19.36
TXN-10464,04/05/2026 12:59,Store 1,106,Completed,Mobile App,6.73
TXN-10465,25/05/2026 11:45,Store 6,110,Completed,Cash,11.92
TXN-10466,19/05/2026 19:53,Store 6,101,Completed,Cash,30.49
TXN-10467,28/05/2026 18:27,Store 2,110,Completed,Mobile App,44.91
TXN-10468,22/05/2026 7:46,Store 3,109,Completed,Credit Card,36.84
TXN-10469,21/05/2026 17:20,Store 6,106,Completed,Credit Card,38.41
TXN-10470,14/05/2026 19:09,Store 5,110,Completed,Mobile App,19.18
TXN-10471,01/05/2026 15:30,Store 2,107,Completed,Mobile App,13.74
TXN-10472,24/05/2026 12:29,Store 6,108,Completed,Mobile App,11.61
TXN-10473,06/05/2026 14:04,Store 6,104,Completed,Mobile App,5.8
TXN-10474,30/05/2026 11:56,Store 6,106,Completed,Mobile App,6.69
TXN-10475,28/05/2026 16:43,Store 2,107,Completed,Cash,34.54
TXN-10476,16/05/2026 16:04,Store 2,108,Completed,Mobile App,24.66
TXN-10477,10/05/2026 20:43,Store 6,104,Void,Credit Card,10.73
TXN-10478,01/05/2026 14:17,Store 5,102,Completed,Cash,34.11
TXN-10479,27/05/2026 17:27,Store 6,105,Completed,Cash,41.05
TXN-10480,04/05/2026 18:14,Store 6,101,Completed,Cash,18.03
TXN-10481,15/05/2026 7:04,Store 5,100,Completed,Credit Card,23.48
TXN-10482,19/05/2026 9:20,Store 5,110,Completed,Mobile App,38.14
TXN-10483,19/05/2026 7:12,Store 3,104,Completed,Credit Card,43.16
TXN-10484,25/05/2026 20:51,Store 2,101,Completed,Credit Card,6.66
TXN-10485,13/05/2026 21:39,Store 3,103,Completed,Credit Card,33.29
TXN-10486,12/05/2026 13:15,Store 3,106,Completed,Credit Card,7.53
TXN-10487,25/05/2026 20:14,Store 2,105,Completed,Credit Card,28.79
TXN-10488,29/05/2026 13:09,Store 6,102,Completed,Cash,19.57
TXN-10489,30/05/2026 21:55,Store 5,110,Completed,Credit Card,36.63
TXN-10490,28/05/2026 16:20,Store 5,105,Completed,Cash,21.66
TXN-10491,02/05/2026 14:19,Store 4,102,Completed,Mobile App,18.82
TXN-10492,30/05/2026 21:16,Store 1,109,Completed,Credit Card,21.86
TXN-10493,04/05/2026 7:41,Store 2,110,Completed,Credit Card,19.76
TXN-10494,27/05/2026 12:07,Store 2,107,Completed,Credit Card,10.37
TXN-10495,11/05/2026 7:17,Store 4,109,Completed,Cash,6.2
TXN-10496,30/05/2026 8:22,Store 5,106,Completed,Credit Card,40.38
TXN-10497,01/05/2026 11:35,Store 6,102,Completed,Mobile App,21.7
TXN-10498,13/05/2026 21:22,Store 5,106,Completed,Credit Card,43.18
TXN-10499,28/05/2026 19:34,Store 5,106,Completed,Credit Card,30.06
TXN-10500,17/05/2026 16:06,Store 4,106,Completed,Credit Card,29.6
TXN-10501,24/05/2026 7:49,Store 2,109,Completed,Cash,8.82
TXN-10502,16/05/2026 12:37,Store 1,106,Completed,Credit Card,28.31
TXN-10503,12/05/2026 19:05,Store 3,101,Completed,Credit Card,7.97
TXN-10504,05/05/2026 19:40,Store 6,100,Completed,Cash,24.24
TXN-10505,29/05/2026 13:34,Store 6,101,Completed,Mobile App,5.55
TXN-10506,30/05/2026 18:40,Store 6,109,Completed,Cash,9
TXN-10507,10/05/2026 20:53,Store 2,102,Completed,Cash,27.08
TXN-10508,23/05/2026 21:54,Store 2,105,Completed,Credit Card,6.6
TXN-10509,19/05/2026 15:15,Store 2,101,Completed,Credit Card,36.47
TXN-10510,01/05/2026 16:57,Store 5,102,Completed,Cash,26.52
TXN-10511,02/05/2026 14:38,Store 2,109,Completed,Mobile App,42.57
TXN-10512,02/05/2026 19:42,Store 5,109,Refund,Credit Card,19.13
TXN-10513,11/05/2026 7:54,Store 3,104,Completed,Mobile App,11.08
TXN-10514,01/05/2026 21:46,Store 4,109,Completed,Credit Card,12.66
TXN-10515,27/05/2026 19:30,Store 1,104,Completed,Credit Card,8.41
TXN-10516,08/05/2026 20:03,Store 3,104,Completed,Credit Card,10.41
TXN-10517,13/05/2026 13:44,Store 2,107,Refund,Cash,41.46
TXN-10518,07/05/2026 7:05,Store 6,106,Completed,Mobile App,14.23
TXN-10519,05/05/2026 17:55,Store 1,110,Completed,Credit Card,26.49
TXN-10520,11/05/2026 7:42,Store 3,108,Completed,Mobile App,16.23
TXN-10521,30/05/2026 13:29,Store 2,105,Completed,Cash,32.67
TXN-10522,02/05/2026 20:06,Store 3,110,Completed,Credit Card,7.12
TXN-10523,26/05/2026 7:50,Store 1,100,Completed,Cash,21.97
TXN-10524,12/05/2026 19:25,Store 2,101,Completed,Cash,12.44
TXN-10525,22/05/2026 10:12,Store 1,102,Completed,Credit Card,6.21
TXN-10526,05/05/2026 9:59,Store 5,106,Completed,Mobile App,10.54
TXN-10527,09/05/2026 9:24,Store 5,101,Completed,Credit Card,13.78
TXN-10528,26/05/2026 18:02,Store 1,106,Completed,Credit Card,31.15
TXN-10529,10/05/2026 18:59,Store 3,103,Completed,Cash,10.9
TXN-10530,21/05/2026 13:53,Store 1,101,Completed,Cash,35.84
TXN-10531,14/05/2026 7:03,Store 3,110,Completed,Mobile App,6.74
TXN-10532,10/05/2026 8:05,Store 3,108,Completed,Credit Card,37.52
TXN-10533,09/05/2026 19:06,Store 5,105,Completed,Cash,5.63
TXN-10534,09/05/2026 20:33,Store 3,103,Completed,Credit Card,24.99
TXN-10535,09/05/2026 13:06,Store 5,108,Completed,Mobile App,6.02
TXN-10536,01/05/2026 9:36,Store 4,109,Completed,Cash,7.22
TXN-10537,29/05/2026 12:20,Store 3,100,Completed,Mobile App,30.17
TXN-10538,06/05/2026 21:18,Store 3,110,Completed,Mobile App,13.61
TXN-10539,19/05/2026 10:45,Store 6,106,Completed,Credit Card,42.19
TXN-10540,17/05/2026 9:27,Store 1,102,Completed,Credit Card,29.18
TXN-10541,19/05/2026 17:17,Store 1,104,Completed,Credit Card,22.58
TXN-10542,10/05/2026 17:19,Store 4,109,Completed,Mobile App,24.46
TXN-10543,15/05/2026 9:12,Store 2,100,Completed,Credit Card,33.39
TXN-10544,04/05/2026 11:51,Store 1,104,Completed,Mobile App,20.59
TXN-10545,13/05/2026 8:37,Store 6,105,Completed,Mobile App,11.63
TXN-10546,01/05/2026 21:05,Store 1,100,Completed,Mobile App,23.79
TXN-10547,10/05/2026 10:58,Store 2,107,Completed,Mobile App,25.33
TXN-10548,15/05/2026 17:30,Store 3,104,Completed,Credit Card,6.11
TXN-10549,28/05/2026 14:43,Store 2,107,Completed,Cash,5.61
TXN-10550,03/05/2026 20:45,Store 5,110,Completed,Credit Card,33.3
TXN-10551,28/05/2026 10:18,Store 3,102,Refund,Credit Card,6.57
TXN-10552,09/05/2026 8:49,Store 3,105,Completed,Credit Card,42.32
TXN-10553,15/05/2026 9:04,Store 6,102,Completed,Cash,9.01
TXN-10554,15/05/2026 14:41,Store 3,104,Completed,Credit Card,12.77
TXN-10555,19/05/2026 21:32,Store 1,109,Completed,Mobile App,5.22
TXN-10556,10/05/2026 12:54,Store 6,108,Completed,Credit Card,34.12
TXN-10557,03/05/2026 20:02,Store 5,106,Completed,Credit Card,27.63
TXN-10558,19/05/2026 16:39,Store 1,100,Refund,Credit Card,10.8
TXN-10559,09/05/2026 16:18,Store 3,106,Completed,Credit Card,7.15
TXN-10560,18/05/2026 15:25,Store 3,110,Completed,Cash,35.27
TXN-10561,06/05/2026 10:00,Store 1,104,Completed,Mobile App,26.54
TXN-10562,30/05/2026 10:27,Store 2,108,Void,Credit Card,25
TXN-10563,19/05/2026 11:14,Store 6,108,Completed,Credit Card,42.8
TXN-10564,10/05/2026 19:02,Store 6,100,Completed,Mobile App,15.51
TXN-10565,28/05/2026 8:35,Store 6,105,Completed,Mobile App,14.03
TXN-10566,15/05/2026 10:32,Store 5,105,Completed,Credit Card,6.68
TXN-10567,10/05/2026 14:12,Store 4,110,Completed,Cash,38.22
TXN-10568,04/05/2026 19:11,Store 3,109,Completed,Credit Card,43.97
TXN-10569,17/05/2026 11:10,Store 6,102,Completed,Cash,24.94
TXN-10570,10/05/2026 10:32,Store 2,107,Refund,Credit Card,35.05
TXN-10571,15/05/2026 7:04,Store 4,108,Completed,Credit Card,25.43
TXN-10572,24/05/2026 12:24,Store 4,108,Completed,Credit Card,28.53
TXN-10573,06/05/2026 11:07,Store 5,101,Completed,Credit Card,8.1
TXN-10574,28/05/2026 11:34,Store 2,107,Refund,Cash,37.34
TXN-10575,10/05/2026 21:29,Store 3,103,Completed,Credit Card,32.72
TXN-10576,02/05/2026 21:40,Store 3,103,Completed,Mobile App,16.95
TXN-10577,14/05/2026 10:17,Store 6,106,Void,Cash,19.22
TXN-10578,09/05/2026 9:45,Store 1,105,Completed,Credit Card,8.61
TXN-10579,20/05/2026 10:30,Store 6,108,Completed,Mobile App,19.24
TXN-10580,11/05/2026 13:56,Store 5,110,Completed,Credit Card,44.85
TXN-10581,29/05/2026 13:16,Store 5,105,Completed,Cash,38.47
TXN-10582,11/05/2026 20:28,Store 3,103,Completed,Mobile App,28.28
TXN-10583,04/05/2026 20:23,Store 2,102,Refund,Cash,14.32
TXN-10584,23/05/2026 12:23,Store 5,100,Completed,Credit Card,25.16
TXN-10585,22/05/2026 8:15,Store 5,104,Completed,Cash,11.66
TXN-10586,19/05/2026 21:44,Store 2,110,Completed,Cash,32.89
TXN-10587,12/05/2026 7:46,Store 3,101,Completed,Mobile App,37.43
TXN-10588,02/05/2026 18:43,Store 3,106,Completed,Cash,40.43
TXN-10589,21/05/2026 8:37,Store 6,104,Completed,Credit Card,24.3
TXN-10590,25/05/2026 7:49,Store 3,106,Completed,Mobile App,11.05
TXN-10591,30/05/2026 20:57,Store 1,100,Completed,Cash,6.25
TXN-10592,09/05/2026 20:02,Store 4,109,Completed,Mobile App,13.72
TXN-10593,14/05/2026 17:51,Store 4,108,Refund,Credit Card,7.43
TXN-10594,06/05/2026 11:00,Store 4,109,Completed,Credit Card,27.39
TXN-10595,19/05/2026 8:18,Store 6,104,Completed,Mobile App,26.99
TXN-10596,03/05/2026 10:30,Store 1,104,Completed,Mobile App,34.25
TXN-10597,11/05/2026 12:14,Store 2,105,Completed,Credit Card,25.43
TXN-10598,01/05/2026 21:11,Store 5,100,Completed,Cash,37.43
TXN-10599,10/05/2026 17:47,Store 5,105,Completed,Credit Card,12.52
TXN-10600,01/05/2026 17:01,Store 6,106,Completed,Credit Card,15.39
TXN-10601,09/05/2026 14:55,Store 2,106,Completed,Credit Card,14.45
TXN-10602,13/05/2026 14:44,Store 2,101,Completed,Credit Card,36.31
TXN-10603,17/05/2026 21:01,Store 3,103,Void,Cash,25.27
TXN-10604,30/05/2026 21:02,Store 4,102,Completed,Mobile App,24.82
TXN-10605,26/05/2026 20:17,Store 4,102,Completed,Cash,41.22
TXN-10606,09/05/2026 17:05,Store 2,107,Completed,Mobile App,15.2
TXN-10607,08/05/2026 18:05,Store 6,105,Completed,Credit Card,40.04
TXN-10608,28/05/2026 8:33,Store 4,109,Completed,Credit Card,40.67
TXN-10609,23/05/2026 14:36,Store 4,100,Completed,Mobile App,38.49
TXN-10610,23/05/2026 10:44,Store 3,105,Completed,Credit Card,18.95
TXN-10611,14/05/2026 9:12,Store 5,100,Completed,Credit Card,18.83
TXN-10612,25/05/2026 8:45,Store 4,106,Completed,Credit Card,5.22
TXN-10613,17/05/2026 18:29,Store 3,103,Completed,Cash,37.61
TXN-10614,10/05/2026 17:52,Store 3,109,Completed,Credit Card,28.8
TXN-10615,28/05/2026 7:58,Store 2,104,Completed,Cash,30.75
TXN-10616,29/05/2026 13:11,Store 2,104,Completed,Cash,20.63
TXN-10617,29/05/2026 14:01,Store 2,104,Completed,Cash,33
TXN-10618,08/05/2026 20:55,Store 4,104,Completed,Credit Card,6.89
TXN-10619,14/05/2026 8:39,Store 1,106,Completed,Cash,24.45
TXN-10620,23/05/2026 19:22,Store 1,100,Completed,Credit Card,7.84
TXN-10621,05/05/2026 17:09,Store 3,103,Completed,Mobile App,23.74
TXN-10622,06/05/2026 18:06,Store 3,106,Completed,Cash,43.61
TXN-10623,04/05/2026 17:42,Store 3,109,Completed,Mobile App,24.68
TXN-10624,29/05/2026 13:40,Store 2,105,Completed,Mobile App,41.24
TXN-10625,29/05/2026 13:24,Store 5,102,Completed,Credit Card,44.62
TXN-10626,26/05/2026 20:57,Store 3,106,Completed,Cash,40.79
TXN-10627,21/05/2026 15:44,Store 6,106,Completed,Credit Card,9.06
TXN-10628,09/05/2026 21:50,Store 4,104,Completed,Mobile App,33.63
TXN-10629,07/05/2026 20:36,Store 5,108,Completed,Cash,12.14
TXN-10630,10/05/2026 12:06,Store 4,109,Refund,Credit Card,21.13
TXN-10631,27/05/2026 15:57,Store 3,106,Refund,Mobile App,22.53
TXN-10632,08/05/2026 21:26,Store 2,100,Completed,Mobile App,33.89
TXN-10633,09/05/2026 9:55,Store 6,100,Completed,Mobile App,29.64
TXN-10634,18/05/2026 7:04,Store 2,108,Completed,Mobile App,19.56
TXN-10635,20/05/2026 20:07,Store 3,108,Completed,Cash,17.2
TXN-10636,14/05/2026 14:10,Store 2,102,Completed,Credit Card,40.14
TXN-10637,11/05/2026 18:02,Store 4,110,Void,Credit Card,21.63
TXN-10638,07/05/2026 21:16,Store 6,101,Completed,Mobile App,14.98
TXN-10639,11/05/2026 18:29,Store 4,100,Void,Cash,7.4
TXN-10640,15/05/2026 18:59,Store 5,102,Completed,Mobile App,31.84
TXN-10641,01/05/2026 12:12,Store 4,100,Completed,Mobile App,25.64
TXN-10642,08/05/2026 20:24,Store 1,106,Completed,Credit Card,19.2
TXN-10643,17/05/2026 21:57,Store 3,103,Completed,Credit Card,5.15
TXN-10644,02/05/2026 21:32,Store 1,110,Completed,Credit Card,44.83
TXN-10645,28/05/2026 21:54,Store 3,103,Completed,Cash,35.74
TXN-10646,04/05/2026 13:11,Store 2,102,Completed,Credit Card,37.44
TXN-10647,13/05/2026 21:22,Store 4,104,Discount applied,Credit Card,13.99
TXN-10648,16/05/2026 8:01,Store 2,102,Completed,Cash,43.24
TXN-10649,27/05/2026 8:52,Store 5,101,Completed,Credit Card,10.01
TXN-10650,09/05/2026 18:52,Store 2,105,Discount applied,Credit Card,34.47
TXN-10651,17/05/2026 12:20,Store 4,102,Completed,Credit Card,22.87
TXN-10652,12/05/2026 11:40,Store 5,104,Completed,Mobile App,10.63
TXN-10653,22/05/2026 18:53,Store 3,102,Discount applied,Mobile App,36.94
TXN-10654,05/05/2026 17:04,Store 3,104,Completed,Cash,32.12
TXN-10655,30/05/2026 9:14,Store 5,101,Completed,Credit Card,12.31
TXN-10656,21/05/2026 7:04,Store 2,110,Completed,Cash,6.28
TXN-10657,13/05/2026 16:58,Store 2,106,Completed,Mobile App,35.54
TXN-10658,03/05/2026 12:44,Store 6,101,Completed,Cash,5.4
TXN-10659,14/05/2026 13:42,Store 2,107,Completed,Credit Card,35.3
TXN-10660,25/05/2026 14:35,Store 6,108,Completed,Credit Card,32.35
TXN-10661,04/05/2026 13:57,Store 4,104,Completed,Mobile App,11.18
TXN-10662,10/05/2026 8:57,Store 4,101,Discount applied,Credit Card,25.18
TXN-10663,21/05/2026 13:54,Store 5,110,Completed,Credit Card,25.43
TXN-10664,30/05/2026 12:44,Store 1,105,Completed,Credit Card,25.4
TXN-10665,26/05/2026 21:49,Store 5,104,Completed,Cash,26.54
TXN-10666,09/05/2026 11:05,Store 6,106,Completed,Credit Card,36.85
TXN-10667,07/05/2026 7:05,Store 1,110,Completed,Credit Card,28.34
TXN-10668,07/05/2026 21:38,Store 1,108,Completed,Credit Card,5.91
TXN-10669,27/05/2026 15:24,Store 6,105,Completed,Cash,42.52
TXN-10670,01/05/2026 13:06,Store 6,101,Completed,Mobile App,44.29
TXN-10671,09/05/2026 11:11,Store 6,109,Completed,Cash,7.22
TXN-10672,05/05/2026 19:24,Store 3,103,Completed,Cash,6.97
TXN-10673,26/05/2026 10:07,Store 5,101,Completed,Mobile App,7.51
TXN-10674,21/05/2026 17:45,Store 6,104,Completed,Cash,30.18
TXN-10675,15/05/2026 12:11,Store 4,109,Completed,Mobile App,39.47
TXN-10676,14/05/2026 8:31,Store 4,110,Completed,Credit Card,12.53
TXN-10677,24/05/2026 8:41,Store 6,100,Completed,Cash,18.79
TXN-10678,13/05/2026 10:32,Store 2,110,Completed,Mobile App,16.51
TXN-10679,24/05/2026 14:15,Store 3,109,Completed,Mobile App,33.33
TXN-10680,25/05/2026 19:21,Store 6,100,Void,Cash,17.86
TXN-10681,21/05/2026 21:20,Store 5,106,Void,Credit Card,10.23
TXN-10682,25/05/2026 15:24,Store 1,109,Discount applied,Cash,5.67
TXN-10683,22/05/2026 13:05,Store 3,109,Completed,Credit Card,41.09
TXN-10684,21/05/2026 18:25,Store 5,100,Completed,Cash,10.16
TXN-10685,22/05/2026 8:07,Store 4,109,Completed,Cash,11.98
TXN-10686,18/05/2026 8:59,Store 6,110,Completed,Credit Card,23.29
TXN-10687,19/05/2026 10:32,Store 2,107,Refund,Credit Card,40.94
TXN-10688,26/05/2026 21:41,Store 2,100,Completed,Credit Card,24.89
TXN-10689,04/05/2026 14:32,Store 3,108,Completed,Mobile App,33.81
TXN-10690,13/05/2026 18:54,Store 6,106,Completed,Credit Card,10.54
TXN-10691,28/05/2026 12:13,Store 2,107,Refund,Cash,34.34
TXN-10692,20/05/2026 11:34,Store 3,102,Refund,Cash,10.63
TXN-10693,08/05/2026 17:17,Store 1,106,Completed,Cash,22.63
TXN-10694,06/05/2026 18:29,Store 6,105,Completed,Mobile App,5.98
TXN-10695,06/05/2026 7:52,Store 5,102,Completed,Mobile App,31.86
TXN-10696,08/05/2026 19:04,Store 5,109,Completed,Cash,29.29
TXN-10697,29/05/2026 7:08,Store 6,109,Completed,Credit Card,5.99
TXN-10698,02/05/2026 11:36,Store 4,106,Completed,Credit Card,26.17
TXN-10699,05/05/2026 13:30,Store 2,110,Completed,Cash,39.84
